"id","year","return","patents.applied","patents.granted","stock.price","rnd.inmllns","sales.inmllns","lrnd","lsales","industry","y72","y73","y74","y75","y76","y77","y78","y79","y80","y81"
18,73,1.26966090120478,5,3,15.1517839150253,16.6301144330627,170.02375189627,2.81121517430339,5.13593814432763,"Electronics",0,1,0,0,0,0,0,0,0,0
18,74,8.13869246074428,11,9,20.5731649053598,20.0802622375593,191.136178005428,2.99973735437766,5.25298614785193,"Food",0,0,1,0,0,0,0,0,0,0
18,75,4.27307193626815,11,9,23.7171288085001,7.90347529975763,148.844593683495,2.06730257410207,5.00290276623446,"Food",0,0,0,1,0,0,0,0,0,0
18,76,4.93512241766356,10,4,12.8695795832096,17.4256880667337,215.161809858843,2.85794544319747,5.37139034905791,"Electronics",0,0,0,0,1,0,0,0,0,0
18,77,1.57949686923894,6,4,15.4515826927485,27.0567166167146,192.227653833094,3.29793527823046,5.25868036669156,"Electronics",0,0,0,0,0,1,0,0,0,0
18,78,2.10514299566539,6,4,12.9398710422237,14.2882738613239,207.470139255422,2.65943919117637,5.33498742211233,"Electronics",0,0,0,0,0,0,1,0,0,0
18,79,7.6413467254018,2,1,19.198939122983,19.6903043466879,199.851935206057,2.98012634944818,5.29757676840321,"Pharma",0,0,0,0,0,0,0,1,0,0
18,80,1.26941857024896,11,7,19.7362377097424,28.6901322068856,402.273193878711,3.35655323809996,5.99713144456747,"Chemicals",0,0,0,0,0,0,0,0,1,0
18,81,0.974599742788884,3,2,16.2159121830114,11.6312620716749,78.8052195549599,2.45369647927354,4.3669792326773,"Electronics",0,0,0,0,0,0,0,0,0,1
19,72,2.90677603786558,14,9,34.7652044964961,32.0768099075086,366.865322510184,3.46813333626776,5.904994812068,"Other",1,0,0,0,0,0,0,0,0,0
19,73,4.35873230185738,2,1,23.2757678820184,5.12468281738081,121.44661773246,1.6340686338177,4.79947480600696,"Chemicals",0,1,0,0,0,0,0,0,0,0
19,74,-3.70204954701351,4,2,8.75066874296363,16.5450055310689,142.738110158607,2.80608427567808,4.96101155370894,"Pharma",0,0,1,0,0,0,0,0,0,0
19,75,6.47718765413506,4,3,34.9300001630797,18.0936366942887,155.811808496975,2.89556031260727,5.04864892322804,"Food",0,0,0,1,0,0,0,0,0,0
19,76,0.0724078954172565,3,2,11.069927108173,13.4873603897989,113.416980810086,2.60175297944997,4.7310711226767,"Pharma",0,0,0,0,1,0,0,0,0,0
19,77,-0.343127030286762,1,1,-16.4486600253043,0,32.0634204284949,-6.90775527898214,3.46771582984042,"Food",0,0,0,0,0,1,0,0,0,0
19,78,1.50544554571543,3,1,12.0587770637012,10.5596851655716,123.006903391129,2.35704346396735,4.81224047892859,"Pharma",0,0,0,0,0,0,1,0,0,0
19,79,3.53706515639152,2,2,19.9827862494783,19.7709654512179,152.144372818236,2.98421447014384,5.02482989122418,"Chemicals",0,0,0,0,0,0,0,1,0,0
19,80,0.407109794479806,1,1,5.40910178900318,3.32895454963685,52.3191867467773,1.20265830564203,3.95736316319743,"Electronics",0,0,0,0,0,0,0,0,1,0
19,81,-1.12196605986062,7,5,11.7385831663914,13.2237150333162,206.430500373824,2.58201181108177,5.32996379581903,"Food",0,0,0,0,0,0,0,0,0,1
20,72,1.17028671710256,2,1,63.6944558770766,7.5256359834395,103.713862423393,2.01831532313535,4.64163578444401,"Chemicals",1,0,0,0,0,0,0,0,0,0
20,73,3.74648680541872,15,7,56.5406077930554,16.3863496215591,353.769327540532,2.79644864809392,5.86864508362193,"Electronics",0,1,0,0,0,0,0,0,0,0
20,74,4.10032410361224,4,3,54.3183804179107,8.22664339463355,173.97661063802,2.10737808151178,5.15892086855856,"Chemicals",0,0,1,0,0,0,0,0,0,0
20,75,4.49943343369806,2,2,52.098046771897,6.96018354636777,92.4557651303808,1.94020584560317,4.52673031533052,"Food",0,0,0,1,0,0,0,0,0,0
20,76,1.61208947354798,5,4,59.7817036521346,17.3067780311262,164.126805348815,2.85109821847934,5.10063933240292,"Other",0,0,0,0,1,0,0,0,0,0
20,77,5.74595159369929,10,6,56.9303640889937,14.9179797642598,173.217817791279,2.70256718106737,5.15454986492076,"Electronics",0,0,0,0,0,1,0,0,0,0
20,78,5.54561542193115,13,9,69.6325011111765,23.7287785993599,256.525588654214,3.16668859838386,5.54722842047019,"Chemicals",0,0,0,0,0,0,1,0,0,0
20,79,1.29542668110792,2,2,50.5428897715721,5.64599647100198,135.081266374143,1.73094670478717,4.90587657046708,"Chemicals",0,0,0,0,0,0,0,1,0,0
20,80,3.97569551348385,2,1,48.2239566075854,10.9340474866763,43.8149277238843,2.39188154349212,3.77997457493175,"Electronics",0,0,0,0,0,0,0,0,1,0
20,81,4.5931345493317,5,4,57.5144095332428,11.3961513795317,68.0471267892767,2.43327570011462,4.22020050615285,"Chemicals",0,0,0,0,0,0,0,0,0,1
21,72,-0.613108552215132,2,1,40.2868328245761,10.1848996120169,88.7345744329342,2.32090619317628,4.48564960404258,"Pharma",1,0,0,0,0,0,0,0,0,0
21,73,5.52484334265805,5,4,48.2843063845042,14.4686635547708,191.666939713752,2.67198517665239,5.25575917672171,"Chemicals",0,1,0,0,0,0,0,0,0,0
21,74,1.99396143188674,2,1,32.2162592897238,14.3157503302975,125.098101581408,2.66136035284513,4.82909824214915,"Food",0,0,1,0,0,0,0,0,0,0
21,75,3.37469260886257,4,3,49.951208710165,5.11201163100426,102.655515671581,1.63159299230822,4.63137887481808,"Chemicals",0,0,0,1,0,0,0,0,0,0
21,76,2.19557374209046,4,3,32.508015439727,2.76054011664493,89.3950669123369,1.01542635501997,4.49306550070551,"Pharma",0,0,0,0,1,0,0,0,0,0
21,77,1.10809322821039,7,3,29.4019037672676,1.87704631165686,162.750275575474,0.629699430532205,5.09221697433132,"Food",0,0,0,0,0,1,0,0,0,0
21,78,5.24284585821753,3,1,34.3805271554279,8.08990739711988,89.0448908847796,2.09061728441896,4.48914063453309,"Food",0,0,0,0,0,0,1,0,0,0
21,79,4.62813336453219,0,0,15.6413887036468,0,116.891640517611,-6.90775527898214,4.76124735623427,"Other",0,0,0,0,0,0,0,1,0,0
21,80,0.160491772842495,4,2,34.2789152083839,6.63334487702739,84.4376729713256,1.89210918331621,4.43601366423143,"Other",0,0,0,0,0,0,0,0,1,0
21,81,2.22819226997952,3,2,39.8939519596984,7.36867718552397,64.5246779916089,1.99723820373126,4.16704775514835,"Food",0,0,0,0,0,0,0,0,0,1
22,72,3.7478614347966,8,5,38.2024720167704,25.0080228138281,263.251738062253,3.21919668593991,5.57311075331804,"Other",1,0,0,0,0,0,0,0,0,0
22,73,-1.37943325273541,3,1,23.8962103556819,10.4949423686838,67.3230529408771,2.35089346194583,4.20950271798057,"Electronics",0,1,0,0,0,0,0,0,0,0
22,74,1.61978930436426,6,4,21.826771832266,15.4811721499592,155.060829403421,2.73962458557655,5.04381748769577,"Pharma",0,0,1,0,0,0,0,0,0,0
22,75,3.10699294861234,2,1,24.230510937293,4.14529774096773,105.539837772634,1.42197461736281,4.65908849085898,"Electronics",0,0,0,1,0,0,0,0,0,0
22,76,1.6071428545047,4,2,16.0669582137037,10.7452539313661,78.6438631190148,2.37446416232952,4.3649295987297,"Pharma",0,0,0,0,1,0,0,0,0,0
22,77,-1.27857315656171,8,7,32.2214467163245,14.1881942169377,173.397755993759,2.65241022563484,5.15558812305024,"Chemicals",0,0,0,0,0,1,0,0,0,0
22,78,-0.707251987774579,3,2,17.2677558811214,5.52895496253714,185.653253004212,1.70999882164296,5.2238807027115,"Chemicals",0,0,0,0,0,0,1,0,0,0
22,79,0.414087055516434,3,2,29.8957880523807,24.7917364524589,316.967758838436,3.21051039008282,5.75880006157049,"Pharma",0,0,0,0,0,0,0,1,0,0
22,80,2.75848906133452,5,3,19.0109078578029,5.51446761777721,180.392493714413,1.7073751145512,5.19513499764096,"Chemicals",0,0,0,0,0,0,0,0,1,0
22,81,-0.824646369928373,8,7,7.71404002023193,5.6590470605769,136.58124080244,1.73325551418463,4.91691960829502,"Food",0,0,0,0,0,0,0,0,0,1
23,72,4.46008135824585,19,10,50.964624295793,53.4887223931453,707.318697245858,3.97947083529147,6.56148133836788,"Food",1,0,0,0,0,0,0,0,0,0
23,73,4.38709270715798,3,2,39.3182687187365,5.10266733874064,100.467002766704,1.62976341060568,4.60982934290725,"Electronics",0,1,0,0,0,0,0,0,0,0
23,74,1.12959467885819,3,2,24.4669574579011,11.1385147480634,81.2954511043177,2.41040889958381,4.39809006301198,"Electronics",0,0,1,0,0,0,0,0,0,0
23,75,4.36818599787777,5,4,50.9292934642727,8.28537062453474,107.654998140278,2.11449138428168,4.67893165227531,"Chemicals",0,0,0,1,0,0,0,0,0,0
23,76,4.096197872702,2,1,32.8019429842966,6.42640798322322,138.899584713738,1.86041574813102,4.93375125993393,"Pharma",0,0,0,0,1,0,0,0,0,0
23,77,2.41566785977868,6,3,34.9918785967595,13.8530914857658,212.779858182161,2.62850841969391,5.36025810158814,"Other",0,0,0,0,0,1,0,0,0,0
23,78,1.54014529826219,3,2,41.0981308218644,12.3616665102515,190.472349254086,2.51460027386717,5.24950703575921,"Other",0,0,0,0,0,0,1,0,0,0
23,79,2.09963142894496,5,4,35.7402529108875,12.084210729279,139.288819006029,2.49189970207471,4.93654961199381,"Other",0,0,0,0,0,0,0,1,0,0
23,80,-1.42510618853874,3,3,29.4315313874808,9.79997732094031,88.7712181078206,2.28238007148408,4.48606247705233,"Pharma",0,0,0,0,0,0,0,0,1,0
23,81,4.05069906517517,11,7,43.3731710136422,21.2472322403656,291.895657358133,3.05622663937527,5.6763964005933,"Food",0,0,0,0,0,0,0,0,0,1
24,72,3.52076949486508,9,7,62.9069528235975,18.8769179133607,257.178133915577,2.93793990127689,5.54976897286907,"Chemicals",1,0,0,0,0,0,0,0,0,0
24,73,1.95395444487071,3,2,67.0840076903498,10.2782706963922,96.0983594321996,2.33003202568111,4.56537224436538,"Electronics",0,1,0,0,0,0,0,0,0,0
24,74,-2.28697491457302,13,9,49.0640617906266,13.5806149866224,224.094413646107,2.60864340730711,5.41206745254485,"Pharma",0,0,1,0,0,0,0,0,0,0
24,75,2.99443557318152,5,3,60.7698657719729,14.7507230501907,194.425970262061,2.69129210193628,5.27005147498677,"Electronics",0,0,0,1,0,0,0,0,0,0
24,76,3.77064441577703,9,4,47.9077889187263,21.5160622597193,277.864327409307,3.0687997380543,5.62713296366302,"Food",0,0,0,0,1,0,0,0,0,0
24,77,0.591562071663354,5,2,51.5166333789166,9.16224287660266,162.353721447796,2.21509100423813,5.08977742066246,"Chemicals",0,0,0,0,0,1,0,0,0,0
24,78,4.1280677360144,1,1,42.3281376549287,2.68824029136715,74.8405393494028,0.988886812775291,4.31535970807958,"Food",0,0,0,0,0,0,1,0,0,0
24,79,3.60411021865028,6,3,58.2569914494541,17.6795056997043,240.206661272144,2.87240609865714,5.48149964145179,"Electronics",0,0,0,0,0,0,0,1,0,0
24,80,-0.265994824068659,1,1,47.2701533935124,3.25825242201738,95.8486209130934,1.18119098477757,4.56277008141833,"Chemicals",0,0,0,0,0,0,0,0,1,0
24,81,0.902811725833233,10,6,61.5854481028884,15.814015491671,203.634266067665,2.76089660326575,5.31632557143709,"Pharma",0,0,0,0,0,0,0,0,0,1
25,72,2.48850891424905,11,7,71.5988997318443,26.0266401415004,405.081087585886,3.25912063428279,6.00408726332739,"Chemicals",1,0,0,0,0,0,0,0,0,0
25,73,0.128991352183812,1,1,51.6885454074858,6.94606825031534,63.3517916311414,1.93817578011803,4.1487031878375,"Other",0,1,0,0,0,0,0,0,0,0
25,74,1.24788955668854,16,10,55.6363329062467,27.9620339960625,378.852323238053,3.33084766135999,5.93714648070134,"Food",0,0,1,0,0,0,0,0,0,0
25,75,5.68929582931036,12,7,75.4297074803799,30.7348636105476,334.252469905645,3.4253976327551,5.81189660535085,"Electronics",0,0,0,1,0,0,0,0,0,0
25,76,0.0581520074358854,4,3,56.1556894550437,10.77706493314,108.07029921058,2.37742025875568,4.68278193398507,"Other",0,0,0,0,1,0,0,0,0,0
25,77,3.00168631559274,5,4,70.3195325102453,7.65077002868223,127.642876183122,2.03480630011692,4.84923633471243,"Chemicals",0,0,0,0,0,1,0,0,0,0
25,78,-0.74647295011133,4,3,55.414328238276,6.13009850157297,98.3459523306455,1.81321081859112,4.5884913882245,"Food",0,0,0,0,0,0,1,0,0,0
25,79,2.57571909137398,6,5,60.7969964953143,11.4791051591804,105.401767840569,2.44052844004675,4.65777940864753,"Other",0,0,0,0,0,0,0,1,0,0
25,80,3.61544445507329,5,4,56.4154932720648,20.4886031863493,210.141019952072,3.01986878942193,5.34777882892769,"Electronics",0,0,0,0,0,0,0,0,1,0
25,81,4.52208837385188,4,2,60.0150508555895,9.30686646702941,86.541545795785,2.23075245751597,4.46062459684873,"Electronics",0,0,0,0,0,0,0,0,0,1
26,72,0.691310539633383,11,7,35.2616431837897,12.233157933728,132.396613747728,2.50415012844723,4.88580206725233,"Electronics",1,0,0,0,0,0,0,0,0,0
26,73,1.02932862135534,6,4,31.8141984151937,1.98458169508434,136.136488391905,0.685408158976853,4.91365797359212,"Food",0,1,0,0,0,0,0,0,0,0
26,74,4.28137053805002,7,3,35.7326014916167,11.8016197167384,140.057970125143,2.46823678618214,4.94205640922747,"Other",0,0,1,0,0,0,0,0,0,0
26,75,3.48048885468909,4,2,47.9152072577714,6.14715730069205,165.482927009683,1.8159897474286,5.10886802943341,"Chemicals",0,0,0,1,0,0,0,0,0,0
26,76,2.97307544098606,16,13,38.2231403218678,31.325309470423,386.814219776921,3.44442638007644,5.95794452551179,"Pharma",0,0,0,0,1,0,0,0,0,0
26,77,2.46632693281374,4,3,30.3701196443819,5.75223941893992,113.205070374927,1.74958924315124,4.72920095606393,"Electronics",0,0,0,0,0,1,0,0,0,0
26,78,1.28214788841819,3,2,28.3890717507058,6.84192083282756,92.1181382889988,1.92306851572372,4.52307186511951,"Pharma",0,0,0,0,0,0,1,0,0,0
26,79,4.06597316987412,9,4,46.9732343548306,13.1986849238221,238.738929521959,2.58011719764605,5.47537060979138,"Food",0,0,0,0,0,0,0,1,0,0
26,80,3.25718230894928,7,4,24.6741722013951,14.0959981711008,186.472426292681,2.64589093944784,5.22828337985662,"Pharma",0,0,0,0,0,0,0,0,1,0
26,81,2.34287709353081,8,3,37.6566380205233,21.2745944319387,170.967382004384,3.05751361114912,5.14147278979547,"Chemicals",0,0,0,0,0,0,0,0,0,1
27,72,0.759230041406286,6,3,51.0301495614958,26.0520524133148,211.577837780583,3.26009655255511,5.35459295811225,"Pharma",1,0,0,0,0,0,0,0,0,0
27,73,2.66521246611231,1,1,11.0512165003968,0,63.6145284338042,-6.90775527898214,4.15284187875267,"Food",0,1,0,0,0,0,0,0,0,0
27,74,2.27219740024638,9,7,29.1781766206791,14.1999110268244,280.894028484664,2.65323569887099,5.63797747537467,"Food",0,0,1,0,0,0,0,0,0,0
27,75,-0.992653495253597,9,5,48.2873767674163,8.48560510897664,194.873518947953,2.138371211285,5.27235072733856,"Other",0,0,0,1,0,0,0,0,0,0
27,76,1.08906280001382,11,8,40.9153886251415,14.6297909816055,262.640922660809,2.68305992795837,5.57078778621187,"Food",0,0,0,0,1,0,0,0,0,0
27,77,-1.11427169872664,3,2,30.0315148612715,18.6864222357083,103.636477985569,2.92779717648218,4.64088937195909,"Electronics",0,0,0,0,0,1,0,0,0,0
27,78,4.23650542769612,4,3,31.2528311728418,9.00951937911544,49.1479909463,2.198281727147,3.89483596979232,"Other",0,0,0,0,0,0,1,0,0,0
27,79,5.5179017510156,7,3,39.9478375536813,8.32941505673916,110.968489220179,2.11979323243331,4.70924628011124,"Electronics",0,0,0,0,0,0,0,1,0,0
27,80,7.18857052329158,5,4,35.7070937216331,11.7982295660044,86.1329395107235,2.46794948343569,4.45589191098596,"Food",0,0,0,0,0,0,0,0,1,0
27,81,7.3832337547593,12,9,49.2697041334073,56.3637571767317,563.212764283482,4.03182634869661,6.33365746844263,"Other",0,0,0,0,0,0,0,0,0,1
28,72,0.984852416648449,7,3,26.0323650468354,12.4499636837041,115.806425808578,2.5217177059349,4.75192005417429,"Other",1,0,0,0,0,0,0,0,0,0
28,73,-0.0958714584996918,5,3,26.4073071961782,19.3095684060612,130.398571147828,2.96060074539112,4.87059569197721,"Electronics",0,1,0,0,0,0,0,0,0,0
28,74,1.79034383036433,12,8,19.9150451251294,16.7297371947064,280.840561650692,2.81718780625051,5.63778711204269,"Other",0,0,1,0,0,0,0,0,0,0
28,75,5.35412893821724,8,7,41.0747205679904,11.8304103079461,215.337790958985,2.47067336106982,5.37220791594815,"Food",0,0,0,1,0,0,0,0,0,0
28,76,0.572367247120915,7,4,26.5475607190047,23.1204092417292,222.258249347088,3.14071574441435,5.4038399911274,"Other",0,0,0,0,1,0,0,0,0,0
28,77,2.27312302298576,23,11,36.4507259701981,62.1149260007939,720.702000549658,4.12898631433907,6.580225737769,"Food",0,0,0,0,0,1,0,0,0,0
28,78,0.876439134197761,4,3,19.4158056700079,17.4678878196112,163.967565873908,2.86036421355158,5.09966863920378,"Electronics",0,0,0,0,0,0,1,0,0,0
28,79,2.84537957991616,14,12,21.9997099415112,39.6685600541172,465.49684662218,3.680558935761,6.14310532252056,"Food",0,0,0,0,0,0,0,1,0,0
28,80,3.94979340191439,7,5,19.9364122681653,11.4698612531107,172.816621466762,2.43972283456513,5.15223104078785,"Electronics",0,0,0,0,0,0,0,0,1,0
28,81,-0.434277760749399,6,5,24.9731950139203,9.69553012649279,61.8422519673758,2.27166496760122,4.12458681964742,"Pharma",0,0,0,0,0,0,0,0,0,1
29,72,2.1067766208842,2,1,42.4340354583927,12.35891692533,39.0034871108709,2.51437782078956,3.66365105523179,"Other",1,0,0,0,0,0,0,0,0,0
29,73,-0.349140088016115,15,8,51.472974284165,23.7349787052857,219.16176951165,3.16694985481669,5.38981013070063,"Other",0,1,0,0,0,0,0,0,0,0
29,74,4.07093250212509,0,0,15.157600997459,0,81.487536415811,-6.90775527898214,4.40045008113887,"Food",0,0,1,0,0,0,0,0,0,0
29,75,3.98479521730951,3,2,48.0959975530161,14.5492380899957,152.198171294229,2.67753862729766,5.02518343020579,"Electronics",0,0,0,1,0,0,0,0,0,0
29,76,3.83108953403676,15,10,58.1587440742939,34.5458051501777,431.050917002991,3.54228612895465,6.06622622002402,"Food",0,0,0,0,1,0,0,0,0,0
29,77,1.79734604547236,3,2,44.7227758965625,15.0582851753819,182.784818611915,2.711928349712,5.20830960640232,"Electronics",0,0,0,0,0,1,0,0,0,0
29,78,4.41871553625041,4,3,29.8986173328245,9.08243861804218,124.928494835735,2.20634272682363,4.82774153231013,"Chemicals",0,0,0,0,0,0,1,0,0,0
29,79,3.38474008514785,2,1,7.88087716697718,0,46.7705629737257,-6.90775527898214,3.84525400873453,"Other",0,0,0,0,0,0,0,1,0,0
29,80,-0.0420616334999737,4,2,40.5448424187097,9.00040661555111,91.7998381355926,2.19726975582133,4.51961053439605,"Electronics",0,0,0,0,0,0,0,0,1,0
29,81,7.44837913441662,5,3,54.4169309235126,15.164263520578,105.07025457056,2.71894157554174,4.65462921756403,"Electronics",0,0,0,0,0,0,0,0,0,1
30,72,1.44382037580441,9,5,48.1743192734966,26.0827227574326,223.74867595149,3.26127313181744,5.41052343960221,"Chemicals",1,0,0,0,0,0,0,0,0,0
30,73,0.552939625683578,8,4,43.5637773823361,18.268315896998,198.358184409182,2.9051681875423,5.29007440857028,"Pharma",0,1,0,0,0,0,0,0,0,0
30,74,3.24138788141375,4,3,29.5934262019324,8.29136400529443,149.661794519796,2.1152144918363,5.00837804522443,"Pharma",0,0,1,0,0,0,0,0,0,0
30,75,3.01459308505326,5,4,42.3712951449198,10.3139990154122,165.363526406003,2.33350210016747,5.10814624077507,"Pharma",0,0,0,1,0,0,0,0,0,0
30,76,2.64306955518682,5,2,25.4032773695612,6.93097027757122,124.851627341602,1.9359998145947,4.8271260510149,"Other",0,0,0,0,1,0,0,0,0,0
30,77,-0.488216198885665,4,3,27.5534185112003,15.1071011329691,151.129386436434,2.71516490698342,5.01813633373414,"Electronics",0,0,0,0,0,1,0,0,0,0
30,78,2.9744880761432,11,5,38.112010150539,12.7962643831603,174.688513499335,2.54915328326491,5.16300446511769,"Other",0,0,0,0,0,0,1,0,0,0
30,79,3.84469970549414,11,9,39.1060394844959,30.066505909278,194.317818139513,3.4034117916881,5.26949505644806,"Chemicals",0,0,0,0,0,0,0,1,0,0
30,80,7.23747184598852,10,5,47.8503604477417,34.2052658490396,444.334028070209,3.5323796044102,6.09657659505823,"Food",0,0,0,0,0,0,0,0,1,0
30,81,0.927067580981432,7,3,41.9196287321235,6.83295585048098,76.1561451058221,1.92175735455736,4.33278577346971,"Other",0,0,0,0,0,0,0,0,0,1
31,72,4.48993534096591,13,7,59.414115172923,27.7309228070634,359.561221515497,3.32254813736692,5.88488445895023,"Electronics",1,0,0,0,0,0,0,0,0,0
31,73,1.06315639628038,9,6,50.4850290220469,14.5512862511622,222.051086792749,2.67767939185199,5.40290747608663,"Other",0,1,0,0,0,0,0,0,0,0
31,74,3.2340371927301,7,5,42.6206020262893,8.93556476712197,58.7213205962392,2.19003935502143,4.07280287377134,"Food",0,0,1,0,0,0,0,0,0,0
31,75,0.487809556354517,5,3,48.6004888641647,7.41686784314957,125.684105939411,2.00375684449531,4.83377166320534,"Pharma",0,0,0,1,0,0,0,0,0,0
31,76,-1.55521807208107,4,4,39.3776935975187,8.15083944596726,101.737320755332,2.09812092145387,4.62239420481681,"Other",0,0,0,0,1,0,0,0,0,0
31,77,-2.24380373474895,4,3,48.3774327781334,5.37394886276839,84.7918753815601,1.68156299447411,4.44019972902815,"Food",0,0,0,0,0,1,0,0,0,0
31,78,3.73446311782844,0,0,8.686116206258,0,58.9841114076508,-6.90775527898214,4.07726810946304,"Other",0,0,0,0,0,0,1,0,0,0
31,79,2.5222265398138,4,3,38.3960690160203,12.0816067396539,110.336939475193,2.49168419191135,4.70353877024003,"Other",0,0,0,0,0,0,0,1,0,0
31,80,3.37044960110135,8,4,39.8097632807666,9.93240651267523,114.295133213857,2.29580279639705,4.73878399083788,"Chemicals",0,0,0,0,0,0,0,0,1,0
31,81,-1.71046358303837,5,3,46.3252797909973,5.51090861675364,122.226171626006,1.70672951279186,4.80587319423186,"Other",0,0,0,0,0,0,0,0,0,1
32,72,2.1192911759019,5,3,52.7116568127207,10.2628413440225,43.091761426902,2.3285297355187,3.76333182865029,"Other",1,0,0,0,0,0,0,0,0,0
32,73,2.75595883416839,7,4,58.6843968675839,9.15970007683188,193.427261658596,2.21481343544604,5.26490153305733,"Electronics",0,1,0,0,0,0,0,0,0,0
32,74,5.75234573687444,6,3,47.5729356618093,9.69019983068701,232.249156991134,2.27111504805196,5.44781074793982,"Other",0,0,1,0,0,0,0,0,0,0
32,75,1.67493682840878,11,9,60.3397225692573,15.6342702015326,238.36085533638,2.7494653125919,5.47378572429481,"Chemicals",0,0,0,1,0,0,0,0,0,0
32,76,4.200706446666,8,4,47.2205138859931,12.9321445384878,235.672776874426,2.55971603660925,5.46244430422373,"Electronics",0,0,0,0,1,0,0,0,0,0
32,77,2.61274792291139,8,5,49.8937846132142,17.3392834904182,167.386212272249,2.85297464930016,5.12030379069822,"Food",0,0,0,0,0,1,0,0,0,0
32,78,4.56987222098219,9,5,47.5812686919693,29.0834843277647,358.170818412667,3.37017046418656,5.88101001900665,"Pharma",0,0,0,0,0,0,1,0,0,0
32,79,2.78099921341788,6,3,43.5393295092667,5.16712988302995,87.7179636990871,1.64231738601833,4.47412670963555,"Electronics",0,0,0,0,0,0,0,1,0,0
32,80,2.3117683265141,0,0,41.3922112154295,5.73439657186675,71.0964342081421,1.74648252653924,4.26403718376733,"Food",0,0,0,0,0,0,0,0,1,0
32,81,2.29982755797072,7,5,51.2571249041621,9.78572911911359,181.762838468471,2.28092511203354,5.20270275198475,"Food",0,0,0,0,0,0,0,0,0,1
33,72,3.13595027718571,10,8,54.1180698669186,16.3764715311715,193.348537177281,2.79584564198277,5.26449445235249,"Chemicals",1,0,0,0,0,0,0,0,0,0
33,73,2.58170440049102,5,3,47.8089795725998,8.53813194843713,94.8304091034107,2.14454224247228,4.55209012895794,"Pharma",0,1,0,0,0,0,0,0,0,0
33,74,2.18687166589943,8,3,53.0967370750933,11.7780195997186,151.708918083864,2.46623504861664,5.02196367225915,"Pharma",0,0,1,0,0,0,0,0,0,0
33,75,2.33584757397409,7,5,60.0174515463934,14.400565575181,180.185301567924,2.66726748186491,5.19398577452183,"Food",0,0,0,1,0,0,0,0,0,0
33,76,3.9601565564538,3,2,53.3965236120776,9.36957386460004,186.38335842703,2.23746761651818,5.22780561944095,"Electronics",0,0,0,0,1,0,0,0,0,0
33,77,2.25796087443179,7,5,59.5433846037591,24.7656188032788,251.120749580135,3.20945635273707,5.52593389747722,"Pharma",0,0,0,0,0,1,0,0,0,0
33,78,1.13911693141305,8,7,45.8842768411802,13.3573112784229,259.831356713869,2.59206389623962,5.56003279254178,"Food",0,0,0,0,0,0,1,0,0,0
33,79,2.070950468972,3,2,41.7700438939893,13.9075607587866,34.5606408331755,2.63243263173624,3.54271548639055,"Other",0,0,0,0,0,0,0,1,0,0
33,80,0.583723521359096,14,8,54.8319473382556,41.6046780194901,418.550023835014,3.72821261333651,6.0367964140527,"Pharma",0,0,0,0,0,0,0,0,1,0
33,81,5.88744648291437,6,3,44.3544816753243,18.2082176094198,195.117431039414,2.90187300918071,5.27360158776633,"Food",0,0,0,0,0,0,0,0,0,1
34,72,7.21368055041341,2,2,36.5918305574675,1.67203520922424,105.402229912928,0.514041572589262,4.65778379255261,"Chemicals",1,0,0,0,0,0,0,0,0,0
34,73,2.13958739779144,3,1,33.047494028585,8.21361134610842,76.0374025995527,2.10579269838235,4.33122535869322,"Food",0,1,0,0,0,0,0,0,0,0
34,74,3.01406516000673,11,8,24.5631237680174,12.1203045191482,255.453030564769,2.49488210566779,5.54303855933834,"Other",0,0,1,0,0,0,0,0,0,0
34,75,0.486569799855152,6,3,38.4411937421156,13.1065625089925,180.703507726843,2.57311305965602,5.19685760929048,"Electronics",0,0,0,1,0,0,0,0,0,0
34,76,3.94446898745802,14,11,43.3583434038722,26.6258334761554,283.398483466075,3.28188192780837,5.64685397602869,"Other",0,0,0,0,1,0,0,0,0,0
34,77,4.17918154949519,2,2,41.0372261148829,15.654100002864,143.138210112487,2.7507328636888,4.9638106677785,"Other",0,0,0,0,0,1,0,0,0,0
34,78,3.82142206707734,3,2,37.0928424758093,10.4238959433667,128.23810648893,2.34410085736354,4.85388874282213,"Pharma",0,0,0,0,0,0,1,0,0,0
34,79,3.92468706538831,24,14,41.1680248813843,44.37349840592,569.553964689534,3.79264240848321,6.34485353641297,"Electronics",0,0,0,0,0,0,0,1,0,0
34,80,4.51713499266362,0,0,37.1189055692953,4.81745556051017,43.746176621951,1.57224589666813,3.7784042174865,"Chemicals",0,0,0,0,0,0,0,0,1,0
34,81,5.94366942325664,5,3,30.5461183834216,7.05262608023206,187.644399381976,1.95340004111558,5.2345486790497,"Electronics",0,0,0,0,0,0,0,0,0,1
35,72,1.78690574733133,5,3,54.4816427434948,13.0755246775073,186.958750271775,2.57074213744471,5.23088800573979,"Food",1,0,0,0,0,0,0,0,0,0
35,73,3.30394780011147,6,3,52.3628166915522,24.5107774128471,193.10177079119,3.19911291522742,5.26321735972484,"Food",0,1,0,0,0,0,0,0,0,0
35,74,4.60915045601724,4,2,47.1106817215915,7.90540523826691,207.448795641955,2.06754673288538,5.33488454122794,"Electronics",0,0,1,0,0,0,0,0,0,0
35,75,1.72567577041655,4,2,57.8045422387327,18.2041510858127,125.732441651077,2.90164964971415,4.83415617021353,"Electronics",0,0,0,1,0,0,0,0,0,0
